write_ratio         ,hot_key_ratio        ,trans_arrival_rate ,execution_delay (us) ,blocksize ,early_execution ,reorder ,throughput         ,feature_extraction_overhead (s) ,training_overhead (s) ,inference_overhead (s) ,episode_duration (s) ,optimal_action_predicted
0.2037              ,0.054685340458859304 ,1565.9337992090782 ,  5080.234300000052  ,      1.0 ,            1.0 ,    0.0 ,467.51455715599144 ,                       0.180706 ,             0.180866 ,              0.014783 ,            6.621158 ,      487.3637343415404
0.199               ,0.05526340068271981  ,1562.6772662023848 ,  5079.618100000042  ,      1.0 ,            1.0 ,    0.0 ,442.50116081102    ,                       0.179904 ,             0.176912 ,              0.014477 ,            6.596873 ,      480.76255500813954
0.2046              ,0.0570662227155013   ,1563.906049282433  ,  5080.187400000043  ,      1.0 ,            1.0 ,    0.0 ,514.2900810025982  ,                       0.19143  ,             0.176092 ,              0.016881 ,            6.646156 ,      478.3483523807215
0.1917              ,0.054136874361593465 ,1564.3843498363888 ,  5080.060200000043  ,      1.0 ,            1.0 ,    0.0 ,497.91955617198334 ,                       0.180214 ,             0.177512 ,              0.014586 ,            6.585202 ,      488.2309984453386
0.1989              ,0.05600370885489105  ,1570.3571840229347 ,  5081.46860000002   ,      1.0 ,            1.0 ,    0.0 ,493.048128342246   ,                       0.179835 ,             0.178921 ,              0.014509 ,            6.652129 ,      489.6793751583092
0.1983              ,0.05577670801703388  ,1562.975242159569  ,  5079.614800000043  ,      1.0 ,            1.0 ,    0.0 ,476.04422604422604 ,                       0.179717 ,             0.177541 ,              0.015091 ,            6.59333  ,      487.56094699288684
0.197               ,0.05441640378548896  ,1562.406987958998  ,  5080.811900000033  ,      1.0 ,            1.0 ,    0.0 ,489.74199564811937 ,                       0.186403 ,             0.182509 ,              0.014701 ,            6.541246 ,      482.6628255995566
0.2025              ,0.05697373288938217  ,1566.7660100768123 ,  5079.22090000004   ,      1.0 ,            1.0 ,    0.0 ,478.34797349360457 ,                       0.180307 ,             0.176343 ,              0.014918 ,            6.58373  ,      484.01598663239537
0.2035              ,0.05507340042470686  ,1562.1948838117555 ,  5080.964600000039  ,      1.0 ,            1.0 ,    0.0 ,447.3765432098765  ,                       0.18067  ,             0.180803 ,              0.014735 ,            6.597167 ,      484.0158417229089
0.2017              ,0.05549374130737135  ,1559.3671339674136 ,  5079.348600000045  ,      1.0 ,            1.0 ,    0.0 ,464.6371463714637  ,                       0.179296 ,             0.199064 ,              0.014579 ,            6.605629 ,      471.3055949863906
0.196               ,0.053920664206642065 ,1569.2558918104771 ,  5080.080900000022  ,      1.0 ,            1.0 ,    0.0 ,455.80535879273174 ,                       0.180627 ,             0.176959 ,              0.01462  ,            6.630943 ,      476.6688789302227
0.1922              ,0.05465850037119525  ,1566.4543181193023 ,  5080.691300000035  ,      1.0 ,            1.0 ,    0.0 ,485.36846943465605 ,                       0.179532 ,             0.174991 ,              0.014481 ,            6.594979 ,      476.67762311829205
0.2004              ,0.05517528443252243  ,1562.9307827970085 ,  5080.956800000039  ,      1.0 ,            1.0 ,    0.0 ,472.91474299784545 ,                       0.180041 ,             0.195916 ,              0.014774 ,            6.606917 ,      479.1806648253846
0.1953              ,0.05478817094650969  ,1571.1837361115215 ,  5081.137800000059  ,      1.0 ,            1.0 ,    0.0 ,469.86089644513135 ,                       0.179581 ,             0.177277 ,              0.014537 ,            6.567092 ,      485.2087313396212
0.1925              ,0.054110738255033555 ,1569.0244449301447 ,  5081.721500000051  ,      1.0 ,            1.0 ,    0.0 ,495.7397366382649  ,                       0.180121 ,             0.177335 ,              0.014621 ,            6.600582 ,      477.64906283402024
0.1996              ,0.05527777777777778  ,1565.4675394043834 ,  5081.94830000003   ,      1.0 ,            1.0 ,    0.0 ,455.3557707084678  ,                       0.180643 ,             0.175101 ,              0.014683 ,            6.638637 ,      476.0965499522674
0.2039              ,0.05457240804224961  ,1559.6378209052295 ,  5079.276500000009  ,      1.0 ,            1.0 ,    0.0 ,441.0534469403563  ,                       0.180952 ,             0.195197 ,              0.015144 ,            6.565252 ,      474.1908727656251
0.1999              ,0.05587498840767875  ,1570.071917144165  ,  5081.881800000034  ,      1.0 ,            1.0 ,    0.0 ,479.61373390557935 ,                       0.186699 ,             0.182569 ,              0.015146 ,            6.625355 ,      464.6454303410685
0.2026              ,0.05470196223620881  ,1567.1203114306852 ,  5081.351200000034  ,      1.0 ,            1.0 ,    0.0 ,483.0821285758228  ,                       0.182913 ,             0.180186 ,              0.014969 ,            6.627694 ,      474.15412294724536
0.2034              ,0.055509489589091576 ,1567.6590680141428 ,  5080.034400000054  ,      1.0 ,            1.0 ,    0.0 ,453.9453484801965  ,                       0.181362 ,             0.181448 ,              0.014659 ,            6.614069 ,      475.7885494116394
0.2016              ,0.057379323099685596 ,1557.830888733175  ,  5080.0706000000455 ,      1.0 ,            1.0 ,    0.0 ,497.600990558737   ,                       0.18106  ,             0.177296 ,              0.01465  ,            6.568567 ,      480.03915442171945
0.1973              ,0.05608170844939647  ,1565.9387035217649 ,  5079.881500000056  ,      1.0 ,            1.0 ,    0.0 ,487.63630778682233 ,                       0.182142 ,             0.181653 ,              0.01459  ,            6.607754 ,      479.7532499899125
0.1989              ,0.05454039513959744  ,1563.7519789281293 ,  5079.996400000026  ,      1.0 ,            1.0 ,    0.0 ,491.7195480575762  ,                       0.185232 ,             0.180541 ,              0.014964 ,            6.56781  ,      482.3286992256185
0.2024              ,0.05585995542347697  ,1563.140643423078  ,  5079.225200000055  ,      1.0 ,            1.0 ,    0.0 ,467.37457679285933 ,                       0.180824 ,             0.177525 ,              0.014664 ,            6.590967 ,      476.32063529961545
0.1943              ,0.054931277860326894 ,1563.4830399613757 ,  5080.507100000035  ,      1.0 ,            1.0 ,    0.0 ,458.3397743082393  ,                       0.184397 ,             0.17587  ,              0.014602 ,            6.577955 ,      475.9693625540242
0.2005              ,0.054888190722602107 ,1569.2196929539211 ,  5080.653500000042  ,      1.0 ,            1.0 ,    0.0 ,496.513249651325   ,                       0.181493 ,             0.172849 ,              0.014868 ,            6.559122 ,      477.0160530224159
0.1988              ,0.05522664199814986  ,1564.8352721381548 ,  5080.925200000035  ,      1.0 ,            1.0 ,    0.0 ,502.32198142414865 ,                       0.181152 ,             0.177415 ,              0.015298 ,            6.60463  ,      476.718303092448
0.2017              ,0.05486284289276808  ,1563.4439292722982 ,  5081.8410000000285 ,      1.0 ,            1.0 ,    0.0 ,484.64373464373466 ,                       0.180929 ,             0.179858 ,              0.014631 ,            6.574772 ,      472.7068969652706
0.1934              ,0.05589053803339518  ,1567.1878506582816 ,  5080.215500000066  ,      1.0 ,            1.0 ,    0.0 ,469.9783348808418  ,                       0.186014 ,             0.179449 ,              0.014949 ,            6.57124  ,      477.45885561118104
0.2026              ,0.05596321753668958  ,1572.9220834170915 ,  5080.923000000015  ,      1.0 ,            1.0 ,    0.0 ,459.9846977811783  ,                       0.187963 ,             0.180932 ,              0.015948 ,            6.630565 ,      482.67903231367245
0.1929              ,0.05533395176252319  ,1552.8483197948253 ,  5081.0989000000145 ,      1.0 ,            1.0 ,    0.0 ,500.76429226536226 ,                       0.180797 ,             0.1765   ,              0.014713 ,            6.600972 ,      476.13816214274163
0.197               ,0.055447560862723316 ,1558.8785303142636 ,  5081.221000000025  ,      1.0 ,            1.0 ,    0.0 ,530.3901756567698  ,                       0.180343 ,             0.173994 ,              0.014457 ,            6.53028  ,      476.9308804864071
0.2033              ,0.05491704513856706  ,1565.2009498891523 ,  5081.939500000012  ,      1.0 ,            1.0 ,    0.0 ,453.3682750115616  ,                       0.18032  ,             0.174819 ,              0.014316 ,            6.587889 ,      480.5680795552673
0.2002              ,0.0550301344459898   ,1561.6150034972368 ,  5080.816800000041  ,      1.0 ,            1.0 ,    0.0 ,485.1378407515786  ,                       0.181532 ,             0.181165 ,              0.014578 ,            6.630265 ,      486.39611066398544
0.203               ,0.054814814814814816 ,1554.9098533237986 ,  5080.269000000043  ,      1.0 ,            1.0 ,    0.0 ,509.0158924205379  ,                       0.183924 ,             0.175909 ,              0.0147   ,            6.62186  ,      479.89398471698007
0.197               ,0.0570755152971624   ,1557.4235293366419 ,  5080.959300000065  ,      1.0 ,            1.0 ,    0.0 ,503.93700787401576 ,                       0.18069  ,             0.178019 ,              0.014739 ,            6.598512 ,      474.3840677561478
0.1972              ,0.05581373733618366  ,1563.1697205271385 ,  5080.119700000046  ,      1.0 ,            1.0 ,    0.0 ,503.9140445126631  ,                       0.181211 ,             0.178872 ,              0.014759 ,            6.624087 ,      477.3336563529394
0.1983              ,0.055324074074074074 ,1551.9930073403061 ,  5080.892700000041  ,      1.0 ,            1.0 ,    0.0 ,495.8652373660031  ,                       0.186923 ,             0.179307 ,              0.014702 ,            6.631118 ,      481.74852644801723
0.198               ,0.054032853451458106 ,1562.5800822292142 ,  5080.815100000067  ,      1.0 ,            1.0 ,    0.0 ,492.09792376820576 ,                       0.179366 ,             0.174935 ,              0.01421  ,            6.59532  ,      474.5189889167308
0.1981              ,0.05542671614100186  ,1569.8895190250985 ,  5081.879800000034  ,      1.0 ,            1.0 ,    0.0 ,468.0030840400925  ,                       0.18069  ,             0.175733 ,              0.014316 ,            6.617077 ,      480.1284591933729
0.2005              ,0.0549567964322215   ,1569.4652376790307 ,  5080.697600000055  ,      1.0 ,            1.0 ,    0.0 ,463.5047736372035  ,                       0.183387 ,             0.176471 ,              0.01529  ,            6.593216 ,      478.58912645518046
0.2023              ,0.05444444444444444  ,1560.3618166980561 ,  5081.009000000059  ,      1.0 ,            1.0 ,    0.0 ,485.68349753694577 ,                       0.183762 ,             0.177509 ,              0.015078 ,            6.612451 ,      484.25149696323825
0.2022              ,0.05555555555555555  ,1561.2602617733855 ,  5079.904300000055  ,      1.0 ,            1.0 ,    0.0 ,489.85239852398524 ,                       0.180948 ,             0.178588 ,              0.014509 ,            6.631967 ,      477.9938423722653
0.2005              ,0.056668521610090894 ,1553.0547577599546 ,  5079.6456000000135 ,      1.0 ,            1.0 ,    0.0 ,464.8210461914959  ,                       0.179778 ,             0.174428 ,              0.014532 ,            6.651068 ,      483.8735050207754
0.2041              ,0.055873925501432664 ,1559.2377822025483 ,  5080.469600000037  ,      1.0 ,            1.0 ,    0.0 ,493.4984520123839  ,                       0.181554 ,             0.175922 ,              0.014638 ,            6.581849 ,      480.89283263481406
0.1997              ,0.05525194516487588  ,1557.6828657377062 ,  5081.0611000000345 ,      1.0 ,            1.0 ,    0.0 ,471.9014626635874  ,                       0.181621 ,             0.177226 ,              0.014855 ,            6.601061 ,      481.39942267905406
0.1977              ,0.05461524232334443  ,1569.4162211094015 ,  5080.004400000033  ,      1.0 ,            1.0 ,    0.0 ,487.8607420980302  ,                       0.181654 ,             0.177937 ,              0.014895 ,            6.668586 ,      479.0068641542257
0.1973              ,0.0545201668984701   ,1557.4327465497802 ,  5081.641900000057  ,      1.0 ,            1.0 ,    0.0 ,461.7615631201343  ,                       0.187726 ,             0.183692 ,              0.015445 ,            6.650717 ,      474.7759877515707
0.1993              ,0.0555709534368071   ,1558.1444992045672 ,  5079.862000000048  ,      1.0 ,            1.0 ,    0.0 ,467.43648960739034 ,                       0.180819 ,             0.179581 ,              0.014682 ,            6.597317 ,      485.4034236499672
0.1985              ,0.05552980439417818  ,1568.4589185318912 ,  5079.939200000037  ,      1.0 ,            1.0 ,    0.0 ,481.4527394071085  ,                       0.179935 ,             0.177184 ,              0.014708 ,            6.566173 ,      482.19500751482497
0.2036              ,0.05670963553742001  ,1570.442759638553  ,  5081.599200000057  ,      1.0 ,            1.0 ,    0.0 ,501.9127773527161  ,                       0.179928 ,             0.180184 ,              0.014657 ,            6.625551 ,      479.659883999641
